business_name,average_inspection_score,business_postal_code,business_latitude,business_longitude,business_location
TIA MARGARITA INC,88.33333333333333,94121,37.782124,-122.478425,POINT (-122.478425 37.782124)
TIO CHILOS GRILL,86.33333333333333,94110,37.752807,-122.409752,POINT (-122.409752 37.752807)
TOMMYS MEXICAN RESTAURANT,84.33333333333333,94121,37.780083,-122.483108,POINT (-122.483108 37.780083)
TON KIANG RESTAURANT #2,78.5,94121,37.780144,-122.481939,POINT (-122.481939 37.780144)
TONY BALONEY'S,84.0,94103,37.778033,-122.40943,POINT (-122.40943 37.778033)
TORINO MARKET,85.25,94124,37.734392,-122.390972,POINT (-122.390972 37.734392)
TOWN HALL RESTAURANT,82.66666666666667,94105,37.789563,-122.394821,POINT (-122.394821 37.789563)
TOWN'S END RESTAURANT & BAKERY,82.0,94107,37.781865,-122.388433,POINT (-122.388433 37.781865)
TRADER JOE'S,90.5,94103,37.783444,-122.447294,POINT (-122.447294 37.783444)
TSING TAO RESTAURANT,78.5,94121,37.781624,-122.492609,POINT (-122.492609 37.781624)
TURK & LARKIN DELI,79.0,94102,37.782458,-122.416873,POINT (-122.416873 37.782458)
TWO JACKS SEAFOOD,89.0,94117,37.772274,-122.428997,POINT (-122.428997 37.772274)
TWO JACKS SEAFOOD #2,90.0,94124,37.718016,-122.387696,POINT (-122.387696 37.718016)
TYGER'S,92.33333333333333,94131,37.734579,-122.4339,POINT (-122.4339 37.734579)
Tacko Shop,92.0,94123,37.798273,-122.435774,POINT (-122.435774 37.798273)
Taco Bell,96.0,94111,37.793874,-122.396464,POINT (-122.396464 37.793874)
Tacolicious,86.33333333333333,94110,37.760974,-122.421456,POINT (-122.421456 37.760974)
Tacos San Buena,87.75,94111,37.797327,-122.401957,POINT (-122.401957 37.797327)
Tad's,88.66666666666667,94102,37.785928,-122.407887,POINT (-122.407887 37.785928)
Tadich Grill,83.0,94111,37.793358,-122.399443,POINT (-122.399443 37.793358)
Tak Kee Lee Restaurant,85.33333333333333,94122,37.753623,-122.489929,POINT (-122.489929 37.753623)
Takara Sushi S.F. INC,82.5,94114,37.760733,-122.436848,POINT (-122.436848 37.760733)
Tan's Cafe III,95.5,94133,37.805286,-122.408075,POINT (-122.408075 37.805286)
Tanguito,90.0,94133,37.807263,-122.41722,POINT (-122.41722 37.807263)
"Taqueria ""Los Coyotes"" #2",81.33333333333333,94103,37.765028,-122.420402,POINT (-122.420402 37.765028)
Taqueria Castillo B,83.42857142857143,94102,37.783527,-122.409061,POINT (-122.409061 37.783527)
Taqueria Cazadores,78.0,94110,37.749851,-122.415121,POINT (-122.415121 37.749851)
Taqueria El Sol #2,87.0,94102,37.786709,-122.413068,POINT (-122.413068 37.786709)
Taqueria Mana,86.0,94108,37.790043,-122.407104,POINT (-122.407104 37.790043)
Tasty Coffee,88.0,94112,37.728688,-122.440358,POINT (-122.440358 37.728688)
Ted's Sports Bar & Grill,86.66666666666667,94103,37.775357,-122.402758,POINT (-122.402758 37.775357)
Telegraph Hill Senior Meals Program,98.0,94133,37.802918,-122.412494,POINT (-122.412494 37.802918)
Tempest,88.33333333333333,94103,37.781249,-122.406222,POINT (-122.406222 37.781249)
Tenderloin Children's Playground,90.5,94109,37.784564,-122.415617,POINT (-122.415617 37.784564)
Tenglong Chinese Restaurant,89.5,94118,37.783108,-122.461482,POINT (-122.461482 37.783108)
Tenmatsu Grab and Go,77.5,94108,37.791112,-122.404024,POINT (-122.404024 37.791112)
Tenroku Ramen #2,82.33333333333333,94112,37.727239,-122.432799,POINT (-122.432799 37.727239)
Terroir,94.0,94103,37.776494,-122.408562,POINT (-122.408562 37.776494)
Terzo,96.0,94123,37.797144,-122.437224,POINT (-122.437224 37.797144)
Thai Chef 2,91.33333333333333,94114,37.760813,-122.435789,POINT (-122.435789 37.760813)
Thai Cottage Restaurant,89.5,94122,37.760413,-122.50555,POINT (-122.50555 37.760413)
Thai House Express On Castro,88.0,94114,37.759404,-122.434836,POINT (-122.434836 37.759404)
Thai Spice Restaurant,87.33333333333333,94109,37.792677,-122.421036,POINT (-122.421036 37.792677)
Thanh Tam II,79.0,94103,37.763664,-122.421736,POINT (-122.421736 37.763664)
The AA Bakery & Cafe,86.0,94108,37.795564,-122.40809,POINT (-122.40809 37.795564)
The American Grilled Cheese,95.0,94107,37.782268,-122.393063,POINT (-122.393063 37.782268)
The Bagelry of S.F.,87.5,94109,37.796308,-122.421907,POINT (-122.421907 37.796308)
The Beanery Inc,96.0,94122,37.758941,-122.48591,POINT (-122.48591 37.758941)
The Bell,84.33333333333333,94109,37.794298,-122.421387,POINT (-122.421387 37.794298)
The Brick Yard,79.0,94123,37.797933,-122.428627,POINT (-122.428627 37.797933)
The Brixton,88.0,94123,37.797238,-122.434533,POINT (-122.434533 37.797238)
The Broken Record,89.0,94112,37.71444,-122.436835,POINT (-122.436835 37.71444)
The Carlisle,90.0,94109,37.786108,-122.425764,POINT (-122.425764 37.786108)
The Cheesecake Factory,94.66666666666667,94102,37.787423,-122.407417,POINT (-122.407417 37.787423)
The Cow Hollow Market,94.0,94123,37.798624,-122.437525,POINT (-122.437525 37.798624)
The Crab Station of Fisherman's Wharf,83.75,94133,37.795202,-122.413169,POINT (-122.413169 37.795202)
The Creamery,88.25,94107,37.777393,-122.39526,POINT (-122.39526 37.777393)
The Daily Habit,96.0,94111,37.795227,-122.39914,POINT (-122.39914 37.795227)
The Dark Horse Inn,94.0,94112,37.716105,-122.440422,POINT (-122.440422 37.716105)
The Deli Lama,92.0,94124,37.746322,-122.396793,POINT (-122.396793 37.746322)
The Dry Dock,96.66666666666667,94123,37.799048,-122.435353,POINT (-122.435353 37.799048)
The Family,93.0,94108,37.789895,-122.408774,POINT (-122.408774 37.789895)
The Fitzgerald Hotel,97.33333333333333,94109,37.787848,-122.412123,POINT (-122.412123 37.787848)
The Front Porch,84.75,94110,37.743943,-122.421988,POINT (-122.421988 37.743943)
The Golden West,83.33333333333333,94104,37.790053,-122.402586,POINT (-122.402586 37.790053)
The Good Life Grocery,90.5,94107,37.760018,-122.396813,POINT (-122.396813 37.760018)
The Grand Nightclub,91.75,94107,37.779237,-122.397709,POINT (-122.397709 37.779237)
The Grind Cafe,89.33333333333333,94117,37.771483,-122.435127,POINT (-122.435127 37.771483)
The Grove,89.66666666666667,94105,37.786474,-122.401788,POINT (-122.401788 37.786474)
The Grove-Hayes,95.33333333333333,94102,37.777026,-122.421361,POINT (-122.421361 37.777026)
The Hamlin School,95.6,94115,37.794608,-122.432474,POINT (-122.432474 37.794608)
The Hidden Vine Wine Bar,100.0,94111,37.795428,-122.400714,POINT (-122.400714 37.795428)
The House,90.5,94133,37.798519,-122.407071,POINT (-122.407071 37.798519)
The Ice Cream Bar,96.5,94117,37.766567,-122.450189,POINT (-122.450189 37.766567)
The Irish Bank Bar & Restaurant,85.33333333333333,94108,37.790324,-122.404774,POINT (-122.404774 37.790324)
The Iron Cactus,88.75,94107,37.77741,-122.395283,POINT (-122.395283 37.77741)
The Keystone,90.33333333333333,94103,37.784915,-122.404832,POINT (-122.404832 37.784915)
The Little Chihuahua,89.0,94117,37.771987,-122.437147,POINT (-122.437147 37.771987)
The Little Chihuahua Mexican,97.0,94114,37.751243,-122.434619,POINT (-122.434619 37.751243)
The Little Chihuahua Mexican Restaurant,92.66666666666667,94110,37.763664,-122.421736,POINT (-122.421736 37.763664)
The Lunch Box,88.75,94112,37.723638,-122.452273,POINT (-122.452273 37.723638)
The Mary Elizabeth Inn,92.0,94109,37.789518,-122.414409,POINT (-122.414409 37.789518)
The Melt,87.75,94103,37.794588,-122.399642,POINT (-122.399642 37.794588)
The Monk's Kettle,89.33333333333333,94103,37.764814,-122.422979,POINT (-122.422979 37.764814)
The Morning Fix,99.33333333333333,94109,37.789548,-122.413964,POINT (-122.413964 37.789548)
The Old Clam House,80.66666666666667,94124,37.743212,-122.405055,POINT (-122.405055 37.743212)
The Olive Garden Italian,89.0,94132,37.728497,-122.475639,POINT (-122.475639 37.728497)
The Olympic Club Bar/Grill,92.0,94102,37.787978,-122.410904,POINT (-122.410904 37.787978)
The Olympic Club Cafe,96.0,94102,37.787978,-122.410904,POINT (-122.410904 37.787978)
The Page,92.0,94117,37.772194,-122.437154,POINT (-122.437154 37.772194)
The Penthouse Club & Steakhouse,93.0,94133,37.798217,-122.404214,POINT (-122.404214 37.798217)
The Pier Market,90.0,94133,37.80824,-122.410189,POINT (-122.410189 37.80824)
The Pig & Whistle,86.66666666666667,94118,37.782113,-122.449171,POINT (-122.449171 37.782113)
The Pizza Place,94.0,94122,37.752933,-122.505619,POINT (-122.505619 37.752933)
The Plant Cafe,87.5,94123,37.800407,-122.437796,POINT (-122.437796 37.800407)
The Plant Cafe Organic,90.0909090909091,94111,37.793424,-122.398168,POINT (-122.398168 37.793424)
The Posh Bagel,90.5,94114,37.760954,-122.434935,POINT (-122.434935 37.760954)
The Pub At S.F.S.U.,98.0,94132,37.720894,-122.478029,POINT (-122.478029 37.720894)
The Roosevelt,94.0,94110,37.752824,-122.408599,POINT (-122.408599 37.752824)
The Roxie Theater,98.0,94103,37.764828,-122.422363,POINT (-122.422363 37.764828)
The Royal Exchange Restaurant Co.,94.0,94111,37.794274,-122.399237,POINT (-122.399237 37.794274)
The Sacred Grounds Cafe,91.0,94117,37.773291,-122.450838,POINT (-122.450838 37.773291)
The Salad Place,95.0,94112,37.722649,-122.435305,POINT (-122.435305 37.722649)
The Salvation Army,93.66666666666667,94110,37.782938,-122.413133,POINT (-122.413133 37.782938)
The Sentinel,85.0,94104,37.788327,-122.401444,POINT (-122.401444 37.788327)
The Spice & Tea Exchange,99.33333333333333,94133,37.80824,-122.410189,POINT (-122.410189 37.80824)
The Station,89.0,94133,37.797129,-122.40531,POINT (-122.40531 37.797129)
The Sunset's Best Seafood Restaurant,71.0,94116,37.742048,-122.499002,POINT (-122.499002 37.742048)
The Sweet House,88.0,94121,37.775818,-122.496401,POINT (-122.496401 37.775818)
The Sycamore,91.5,94110,37.762789,-122.419495,POINT (-122.419495 37.762789)
The Tipsy Pig,93.0,94123,37.800286,-122.439982,POINT (-122.439982 37.800286)
The Waterfront Restaurant,86.33333333333333,94111,37.793874,-122.396464,POINT (-122.396464 37.793874)
The White Horse,85.33333333333333,94102,37.788882,-122.410833,POINT (-122.410833 37.788882)
Thee Parkside,77.0,94107,37.764987,-122.399872,POINT (-122.399872 37.764987)
Theodore Roosevelt Middle School,99.0,94118,37.782383,-122.458926,POINT (-122.458926 37.782383)
Third Avenue Food Mart,93.0,94118,37.785343,-122.461547,POINT (-122.461547 37.785343)
Thorough Bread & Pastry,95.66666666666667,94114,37.766667,-122.428894,POINT (-122.428894 37.766667)
Tip Top Market,74.4,94102,37.783268,-122.410553,POINT (-122.410553 37.783268)
Toast Eatery,89.55555555555556,94114,37.751423,-122.431618,POINT (-122.431618 37.751423)
Toast Eatery SF,86.33333333333333,94109,37.791683,-122.420944,POINT (-122.420944 37.791683)
Tokyo Express Restaurant,79.33333333333333,94103,37.784163,-122.404739,POINT (-122.404739 37.784163)
Toma,92.0,94123,37.799997,-122.437726,POINT (-122.437726 37.799997)
Tommaso,92.66666666666667,94133,37.797398,-122.405322,POINT (-122.405322 37.797398)
Tony's Cable Car Restaurant,96.0,94115,37.782778,-122.444744,POINT (-122.444744 37.782778)
Tony's Pizza,89.66666666666667,94133,37.800297,-122.409107,POINT (-122.409107 37.800297)
Tope,94.0,94133,37.799058,-122.407217,POINT (-122.407217 37.799058)
Tortas Los Picudos,91.25,94110,37.752653,-122.411359,POINT (-122.411359 37.752653)
Tower Burger,81.5,94127,37.744127,-122.453593,POINT (-122.453593 37.744127)
Tower Carwash,92.0,94102,37.772025,-122.419112,POINT (-122.419112 37.772025)
Town & Country Club,96.0,94108,37.787927,-122.406607,POINT (-122.406607 37.787927)
Town School For Boys,93.8,94115,37.791777,-122.440355,POINT (-122.440355 37.791777)
Toy Boat Dessert Cafe,88.0,94118,37.782953,-122.46351,POINT (-122.46351 37.782953)
Trace Restaurant,94.0,94103,37.785207,-122.400629,POINT (-122.400629 37.785207)
Trader Joe's,94.66666666666667,94133,37.80557,-122.413626,POINT (-122.413626 37.80557)
Trader Joe's #236,96.0,94132,37.726891,-122.475673,POINT (-122.475673 37.726891)
Trattoria Contadina Restaurant,86.0,94133,37.800147,-122.412456,POINT (-122.412456 37.800147)
Trattoria Da Vittorio,85.5,94127,37.739223,-122.46766,POINT (-122.46766 37.739223)
Trattoria Pinocchio,73.0,94133,37.799036,-122.408426,POINT (-122.408426 37.799036)
Treasure Island Bar & Grill,87.0,94130,37.816422,-122.370584,POINT (-122.370584 37.816422)
Tres Agaves,84.0,94107,37.780084,-122.391278,POINT (-122.391278 37.780084)
Tres Truck,80.0,94107,37.780084,-122.391278,POINT (-122.391278 37.780084)
Tricolore Caffe' and Pizzeria,86.0,94111,37.795614,-122.403104,POINT (-122.403104 37.795614)
Tropisueño,86.5,94103,37.785638,-122.404189,POINT (-122.404189 37.785638)
Tsubasa Sushi,84.0,94102,37.777273,-122.423084,POINT (-122.423084 37.777273)
Tsunami Panhandle,85.0,94117,37.776838,-122.438563,POINT (-122.438563 37.776838)
Tung Sing Restaurant,80.0,94114,37.751373,-122.432319,POINT (-122.432319 37.751373)
Tuong Phong Market,87.0,94102,37.784408,-122.416614,POINT (-122.416614 37.784408)
Tupelo,90.0,94133,37.799293,-122.407334,POINT (-122.407334 37.799293)
Turtle Tower Restaurant,81.11111111111111,94121,37.780348,-122.480861,POINT (-122.480861 37.780348)
Twenty Five Lusk,91.5,94107,37.778414,-122.394411,POINT (-122.394411 37.778414)
Twirl and Dip,89.75,94118,37.777122,-122.419639,POINT (-122.419639 37.777122)
UA Twin Stonestown,97.5,94132,37.730105,-122.478441,POINT (-122.478441 37.730105)
ULLOA ELEMENTARY SCHOOL,100.0,94116,37.737289,-122.499923,POINT (-122.499923 37.737289)
UNIMART,98.0,94103,37.776098,-122.411712,POINT (-122.411712 37.776098)
UNION STREET INN,94.0,94123,37.796977,-122.435968,POINT (-122.435968 37.796977)
UNITED LIQUORS & DELI,94.0,94123,37.799934,-122.442977,POINT (-122.442977 37.799934)
UNIVERSAL CAFE,85.66666666666667,94110,37.760487,-122.410662,POINT (-122.410662 37.760487)
UNOCAL 76  PACIFIC ENTERPRISES,97.33333333333333,94112,37.723133,-122.452707,POINT (-122.452707 37.723133)
UVA Enoteca,87.5,94117,37.771988,-122.431564,POINT (-122.431564 37.771988)
Udupi Palace,78.33333333333333,94110,37.756771,-122.421019,POINT (-122.421019 37.756771)
Um Ma Son,79.66666666666667,94121,37.780278,-122.482311,POINT (-122.482311 37.780278)
Umi,89.66666666666667,94107,37.762679,-122.395859,POINT (-122.395859 37.762679)
Uncle Cafe,70.0,94108,37.794034,-122.406794,POINT (-122.406794 37.794034)
Uncle Vito's Pizza,90.33333333333333,94108,37.790219,-122.408849,POINT (-122.408849 37.790219)
Underdogs Sports Bar & Grill,89.75,94122,37.763597,-122.477638,POINT (-122.477638 37.763597)
Union Square Sports Bar,81.33333333333333,94102,37.78453,-122.409392,POINT (-122.409392 37.78453)
Union Street Produce,93.33333333333333,94133,37.799973,-122.412667,POINT (-122.412667 37.799973)
United Irish Cultural Center,91.66666666666667,94116,37.735943,-122.503086,POINT (-122.503086 37.735943)
Universal Bakery Inc.,82.0,94110,37.741317,-122.422687,POINT (-122.422687 37.741317)
University Club,94.66666666666667,94108,37.792308,-122.409186,POINT (-122.409186 37.792308)
Upcider,94.0,94109,37.787468,-122.419997,POINT (-122.419997 37.787468)
Upstairs Bar,93.0,94103,37.785207,-122.400629,POINT (-122.400629 37.785207)
Utopia Cafe,75.33333333333333,94108,37.794723,-122.406944,POINT (-122.406944 37.794723)
VALENCIA FARMER'S MARKET,88.0,94110,37.752162,-122.420585,POINT (-122.420585 37.752162)
VALENCIA GROCERY,96.5,94110,37.752059,-122.420713,POINT (-122.420713 37.752059)
VALENCIA PIZZA & PASTA,79.66666666666667,94110,37.759944,-122.421356,POINT (-122.421356 37.759944)
"VANDA SIAM RESTAURANT, LLC",83.5,94111,37.79373,-122.403974,POINT (-122.403974 37.79373)
VANIDA THAI KITCHEN,79.0,94116,37.742086,-122.498738,POINT (-122.498738 37.742086)
VASQUEZ COFFEE CO,91.0,94124,37.743419,-122.383536,POINT (-122.383536 37.743419)
VEGA PIZZERIA,88.0,94110,37.739207,-122.417447,POINT (-122.417447 37.739207)
VENICE PIZZA AND RESTAURANT,88.0,94112,37.715315,-122.442007,POINT (-122.442007 37.715315)
VERDI CLUB,97.33333333333333,94110,37.763245,-122.407607,POINT (-122.407607 37.763245)
VIA VENETO,92.5,94115,37.790437,-122.434097,POINT (-122.434097 37.790437)
VICTOR'S,82.0,94107,37.778634,-122.393089,POINT (-122.393089 37.778634)
VIKINGS GIANT SUBMARINE SANDWICHES,83.0,94123,37.801334,-122.424905,POINT (-122.424905 37.801334)
VILLA D'ESTE,86.33333333333333,94132,37.731781,-122.47359,POINT (-122.47359 37.731781)
VIP Coffee & Cake Shop,80.0,94133,37.797704,-122.408058,POINT (-122.408058 37.797704)
VISITACION VALLEY MIDDLE SCHOOL,99.66666666666667,94134,37.714428,-122.411433,POINT (-122.411433 37.714428)
Velvet Cantina,91.66666666666667,94110,37.753743,-122.419479,POINT (-122.419479 37.753743)
Venga Empanadas,88.25,94103,37.765834,-122.421926,POINT (-122.421926 37.765834)
Venticello Ristorante,96.0,94108,37.794173,-122.413014,POINT (-122.413014 37.794173)
Victor's Pizza,88.0,94109,37.789944,-122.420595,POINT (-122.420595 37.789944)
Victoria Pastry Co.,95.33333333333333,94133,37.8012,-122.411191,POINT (-122.411191 37.8012)
Vieni-Vieni,91.33333333333333,94133,37.798914,-122.408885,POINT (-122.408885 37.798914)
View Lounge,96.0,94103,37.784964,-122.404752,POINT (-122.404752 37.784964)
Viking's Giant Sub,89.5,94131,37.733449,-122.434241,POINT (-122.434241 37.733449)
Villa Taverna,97.0,94111,37.796026,-122.402834,POINT (-122.402834 37.796026)
Village Market,88.5,94111,37.795225,-122.39377,POINT (-122.39377 37.795225)
Vino Rosso,98.5,94110,37.739041,-122.415636,POINT (-122.415636 37.739041)
Vinyl Cafe and Wine Bar,78.33333333333333,94117,37.772748,-122.437414,POINT (-122.437414 37.772748)
Vital Tea Leaf,98.0,94133,37.796597,-122.406696,POINT (-122.406696 37.796597)
Vital Tea Leaf Inc,99.0,94108,37.795303,-122.406514,POINT (-122.406514 37.795303)
Viva Goa Indian Cuisine,73.5,94123,37.799188,-122.441423,POINT (-122.441423 37.799188)
Vogue Theatre,93.33333333333333,94115,37.788248,-122.446674,POINT (-122.446674 37.788248)
Volcano Kitchen,93.25,94121,37.780515,-122.477846,POINT (-122.477846 37.780515)
WALGREENS #05487,95.5,94124,37.729277,-122.392797,POINT (-122.392797 37.729277)
WAN KEE RESTAURANT,76.0,94110,37.762527,-122.419475,POINT (-122.419475 37.762527)
WARAKABUNE RESTAURANT,88.5,94114,37.765933,-122.428746,POINT (-122.428746 37.765933)
WAYO,96.0,94109,37.788609,-122.42213,POINT (-122.42213 37.788609)
WE BE SUSHI,87.66666666666667,94110,37.755824,-122.420986,POINT (-122.420986 37.755824)
WEBSTER ELEMENTARY SCHOOL,96.85714285714286,94107,37.760474,-122.396296,POINT (-122.396296 37.760474)
WELCOME SUPER MARKET,91.0,94103,37.776057,-122.408682,POINT (-122.408682 37.776057)
WHITE PALACE LIQUOR & DELI,94.0,94134,37.732344,-122.405852,POINT (-122.405852 37.732344)
WILDLIFE CONNECTION ESPRESSO CART,95.0,94132,37.73017,-122.502535,POINT (-122.502535 37.73017)
WILLIAMS-SONOMA,98.0,94123,37.800797,-122.436684,POINT (-122.436684 37.800797)
WING HING RESTAURANT,69.5,94134,37.729408,-122.404391,POINT (-122.404391 37.729408)
WON TON HOUSE,82.66666666666667,94122,37.754106,-122.477841,POINT (-122.477841 37.754106)
WORKING GIRLS' CAFE #4,91.0,94105,37.787227,-122.40028,POINT (-122.40028 37.787227)
WORKING GIRLS' CAFE III,88.25,94105,37.792308,-122.393809,POINT (-122.393809 37.792308)
Waffle Mania LLC,93.0,94102,37.780485,-122.413507,POINT (-122.413507 37.780485)
Walgreens #3185,93.66666666666667,94103,37.785187,-122.406482,POINT (-122.406482 37.785187)
Walgreens #4609,93.66666666666667,94103,37.777168,-122.416702,POINT (-122.416702 37.777168)
Walgreens #4680,95.0,94102,37.787096,-122.404274,POINT (-122.404274 37.787096)
Waraku,90.0,94115,37.78577,-122.428802,POINT (-122.428802 37.78577)
Warfield Theatre/F & B Associates,94.0,94102,37.782583,-122.409919,POINT (-122.409919 37.782583)
Washington Bakery & Restaurant,77.0,94108,37.795174,-122.405845,POINT (-122.405845 37.795174)
Washington Cafe,84.75,94108,37.795128,-122.406993,POINT (-122.406993 37.795128)
Waterbar,92.0,94105,37.788613,-122.393894,POINT (-122.393894 37.788613)
Waterfront Bakery,92.66666666666667,94133,37.807155,-122.419004,POINT (-122.419004 37.807155)
"Wattis Room, The",96.66666666666667,94102,37.777282,-122.419751,POINT (-122.419751 37.777282)
Wayfare Tavern,85.66666666666667,94111,37.793907,-122.402304,POINT (-122.402304 37.793907)
West Portal Nutrition Center,100.0,94127,37.739147,-122.467661,POINT (-122.467661 37.739147)
West of Pecos,90.0,94110,37.764087,-122.421881,POINT (-122.421881 37.764087)
